id,links_news,expert1,expert2,expert3,final,global_level,level_sentence_pt,sentence_en,comment,adequacy
69,https://recreio.com.br/noticias/escola/5-livros-sobre-historias-reais.phtml,FALSE,TRUE,FALSE,FALSE,0,,,"O texto é adequado para uma avaliação em larga escala; no entanto, o trecho “sofria de paralisia e tinha sido abandonado pelos antigos donos” deve ser suprimido.",parcially
70,https://recreio.com.br/noticias/entretenimento/lancamentos-os-filmes-mais-esperados-de-2020.phtml,TRUE,FALSE,TRUE,TRUE,3,"3;""Depois de ajudar a salvar a humanidade dos nazistas durante a Primeira Guerra Mundial, a Mulher-Maravilha terá outros desafios.""
2;""Agora nos anos 1980, ela entra em conflito com dois inimigos poderosos: Maxwell Lord e a Mulher-Leopardo.""
2;""Quando uma ameaça coloca todos os trolls em perigo, ele precisam partir em uma incrível jornada.""","""After helping save humanity from the Nazis during World War I, Wonder Woman will face other challenges.""
""Now in the 1980s, she comes into conflict with two powerful enemies: Maxwell Lord and the Cheetah.""
""When a threat puts all the trolls in danger, they must go on an incredible journey.""","O texto é adequado para uma avaliação em larga escala; no entanto, os trechos “A história da garota que se finge de homem para lutar no lugar do pai”, “Primeira Guerra Mundial”, “escapar do governo” e “luta da humanidade” devem ser suprimidos.",parcially
71,https://recreio.com.br/noticias/escola/quando-usar-mais-e-mas.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"A temática do texto não é adequada para a avaliação externa (regras ortográficas), além disso, alguns exemplos usados para ilustrar as regras podem ser sensíveis.",no
72,https://recreio.com.br/noticias/viva-a-historia/como-nos-faziamos-sem-satelites.phtml,TRUE,TRUE,TRUE,TRUE,2,"1;""Só na Segunda Guerra surgiram sistemas de radiolocalização, mas esses dependiam da cobertura de estações receptoras em terra.""
2;""E de um cotidiano mais imprevisível, sem monitoramento de vulcões, do deslocamento de geleiras e dos males da ação humana sobre o planeta.""","""It was only during the Second World War that radiolocation systems emerged, but these depended on the coverage of receiving stations on land.""
""And a more unpredictable daily life, without monitoring volcanoes, the displacement of glaciers and the evils of human action on the planet.""","O texto é adequado para uma avaliação em larga escala; no entanto, o trecho “Segunda Guerra” deve ser suprimido.",parcially
73,https://recreio.com.br/noticias/corpo-humano/prato-brasileiro-a-refeicao-ideal.phtml,FALSE,FALSE,FALSE,FALSE,0,,,,no
74,https://recreio.com.br/noticias/mapa-mundi/territorio-brasileiro-alem-do-continente.phtml,FALSE,TRUE,FALSE,FALSE,1,"1;""Uma delas é o navio Príncipe de Astúrias, que navegou durante a Primeira Guerra Mundial (1914–1918) e afundou perto de Ilha Bela (São Paulo).""","""One of them is the ship Príncipe de Asturias, which sailed during the First World War (1914–1918) and sank near Ilha Bela (São Paulo).""","Para ser usado na elaboração de itens, o trecho deve ser fragmentado: ""Provavelmente existem mais de 20 mil embarcações naufragadas na costa brasileira. Uma delas é o navio Príncipe de Astúrias, que navegou durante a Primeira Guerra Mundial (1914–1918) e afundou perto de Ilha Bela (São Paulo). A embarcação contava, oficialmente, com 588 passageiros, mas existiam cerca de 800 imigrantes clandestinos nos porões, além de 11 toneladas de ouro! Apenas 143 pessoas sobreviveram ao desastre e o ouro nunca mais foi encontrado."".",no
75,https://recreio.com.br/noticias/corpo-humano/por-que-rimos-quando-sentimos-cocegas.phtml,FALSE,FALSE,FALSE,FALSE,0,,,,parcially
76,https://recreio.com.br/noticias/ciencia/como-funciona-o-microscopio.phtml,FALSE,FALSE,FALSE,FALSE,0,,,,yes
77,https://recreio.com.br/noticias/escola/entenda-os-beneficios-da-relacao-entre-avos-e-netos.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois aborda a importância dos avós na formação das crianças. No entanto, nem todos os estudantes possuem avós, o que pode tornar o tema sensível para alguns.",parcially
78,https://recreio.com.br/noticias/games/5-dicas-essenciais-para-jogar-among-us.phtml,TRUE,TRUE,TRUE,TRUE,3,"3;""Nele, você e seus amigos se transformam em tripulantes de uma nave, onde todos devem cumprir tarefas para que tudo continue funcionando, enquanto fogem de pelo menos um impostor que busca matar todos os passageiros e sabotar a aeronave.""
3;""É de extrema importância que você conheça todos os cantos da nave tanto para saber onde deve ir realizar o mini-game, como para descobrir onde os outros jogadores possam estar para que você os mate sem que ninguém descubra.""
3;""Reportar um corpo que você acabou de matar é uma ótima forma de fingir que você apenas encontrou enquanto ia em busca de suas tasks, mas cuidado para não repetir a mesma estratégia várias vezes seguidas.""
3;""Por isso, se você for um impostor, cuidado para não matar alguém perto delas e correr o sério risco de ser pego.""","""In it, you and your friends become crew members of a spaceship, where everyone must complete tasks so that everything continues to function, while escaping from at least one impostor who seeks to kill all the passengers and sabotage the aircraft.""
""It is extremely important that you know every corner of the ship, both to know where you should go to play the mini-game, and to find out where the other players might be so that you can kill them without anyone finding out.""
""Reporting a body that you just killed is a great way to pretend that you just found it while searching for your tasks, but be careful not to repeat the same strategy several times in a row.""
""Therefore, if you are an impostor, be careful not to kill someone close to them and run the serious risk of being caught.""","O texto não é adequado para uma avaliação em larga escala, pois apresenta dicas de como jogar um jogo que aborda temas relacionados à violência.",yes
79,https://recreio.com.br/noticias/escola/sesamo-e-fundacao-femsa-promovem-programacao-online-para-a-semana-da-crianca.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto é adequado para uma avaliação em larga escala; no entanto, o trecho que faz referência à pandemia e ao distanciamento social deve ser suprimido.",yes
80,https://recreio.com.br/noticias/entretenimento/esta-chegando-conheca-alguns-titulos-que-estarao-disponiveis-de-forma-exclusiva-no-disney.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta o lançamento de alguns títulos em uma plataforma de streaming.",no
81,https://recreio.com.br/noticias/pets/qual-e-a-diferenca-entre-o-buldogue-frances-e-o-boston-terrier.phtml,FALSE,FALSE,FALSE,FALSE,0,,,,no
82,https://recreio.com.br/noticias/zoo/boi-almiscarado-sobrevivente-da-pre-historia.phtml,FALSE,FALSE,TRUE,TRUE,3,"2;""Esse acessório é usado como arma de combate quando o animal se sente ameaçado.""
3;""No período de acasalamento (por volta de agosto), os machos competem pela dominância dando fortes cabeçadas uns nos outros.""
2;""Quando um rebanho é atacado, os machos e fêmeas formam um círculo em volta dos filhotes, com o objetivo de protegê-los.""","""This accessory is used as a combat weapon when the animal feels threatened.""
""During the mating period (around August), males compete for dominance by butting each other hard.""
""When a herd is attacked, the males and females form a circle around the cubs, with the aim of protecting them.""","O texto é adequado para uma avaliação em larga escala; no entanto, o trecho que faz referência ao acasalamento da espécie deve ser suprimido.",parcially
83,https://recreio.com.br/noticias/planetario/o-que-aconteceria-se-a-terra-parasse-de-girar.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois transmite a ideia de que a vida de todos os seres vivos seria afetada caso a Terra parasse de girar.",no
84,https://recreio.com.br/noticias/zoo/qual-e-a-diferenca-entre-onca-e-leopardo.phtml,FALSE,FALSE,FALSE,FALSE,1,"1;""Os dois felinos são caçadores e costumam se alimentar de outros mamíferos.""
1;""Isso porque esse animal precisa fugir de predadores como o leão e a hiena, enquanto a onça é a maior predadora das Américas e não tem a necessidade de fugir de outros animais.""","""Both felines are hunters and usually feed on other mammals.""
""This is because this animal needs to escape from predators such as the lion and hyena, while the jaguar is the largest predator in the Americas and does not need to escape from other animals.""","O texto é adequado para uma avaliação em larga escala; no entanto, o trecho “aparência elegante” deve ser suprimido, pois remete à ideia de gordofobia ao associar a elegância do leopardo ao fato de ser magro.",yes
85,https://recreio.com.br/noticias/corpo-humano/qual-e-o-caminho-que-a-agua-percorre-no-nosso-corpo.phtml,FALSE,FALSE,FALSE,FALSE,0,,,,parcially
86,https://recreio.com.br/noticias/viva-a-historia/por-que-o-principe-philip-marido-da-rainha-elizabeth-ii-nao-e-rei.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois trata da explicação do papel do marido da rainha na monarquia inglesa, conteúdo sensível para uma avaliação desse tipo.",no
87,https://recreio.com.br/noticias/entretenimento/aespa-conheca-tudo-o-que-sabemos-ate-agora-sobre-o-novo-girlgroup-da-sm-entertainment.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois aborda um conteúdo muito específico da cultura do K-pop. Essa temática deve ser evitada, uma vez que, sem um conhecimento prévio sobre essa cultura, o estudante pode apresentar dificuldade para compreender o sentido geral do texto.",parcially
88,https://recreio.com.br/noticias/entretenimento/turma-da-monica-se-fantasia-de-familia-addams-para-o-halloween-confira-a-imagem.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois trata do Halloween e da comemoração do Dia das Bruxas, conteúdos considerados sensíveis para esse tipo de avaliação.",yes
89,https://recreio.com.br/noticias/viva-a-historia/do-escambo-ao-celular-a-evolucao-das-formas-de-pagamento.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não pode ser usado pois apresenta os trechos são sensíveis ""Quando os portugueses chegaram ao Brasil, em 1500, trocavam mercadorias com os índios."", ""Os homens do exército na Roma Antiga (por volta de 27 antes de Cristo), por exemplo, eram pagos com sal e não com dinheiro."", ""por volta de 1500 antes de Cristo,"", ""Em 600 antes de Cristo,"".",no
90,https://recreio.com.br/noticias/planetario/planeta-vermelho-saiba-tudo-sobre-marte.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto pode ser usado desde que os trechos sejam fragmentados: ""por volta de 1500 antes de Cristo"", ""No século 4 antes de Cristo,"", ""700 antes de Cristo,"", ""homenagem ao deus romano da guerra,"".",no
91,https://recreio.com.br/noticias/ciencia/quem-inventou-os-oculos-escuros.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto pode ser usado desde que o trecho seja fragmentado: ""que viveu entre 37 e 63 depois de Cristo,"".",no
92,https://recreio.com.br/noticias/viva-a-historia/como-nos-faziamos-sem-dinheiro.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto apresenta de forma crítica a evolução das moedas para as notas, apresenta trechos polêmicos.",no
93,https://recreio.com.br/noticias/entretenimento/35-anos-de-pixar-confira-a-linha-do-tempo-completa-de-um-dos-maiores-estudios-de-animacao-da-historia.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois aborda a comemoração dos 35 anos do estúdio de animação Pixar. Não utilizamos textos que mencionem estúdios de animação por serem considerados marcas.",parcially
94,https://recreio.com.br/noticias/entretenimento/hello-kitty-ira-se-reunir-com-o-embaixador-do-japao-para-um-bate-papo-sobre-o-dia-nacional-da-imigracao-japonesa.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois a temática aborda o encontro de um personagem animado com o Embaixador do Japão. Não mencionamos embaixadores nas avaliações por remeterem a temas ligados à política.",parcially
95,https://recreio.com.br/noticias/entretenimento/show-online-do-now-united-no-youtube-sera-gratuito.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",no
96,https://recreio.com.br/noticias/games/a-grande-batalha-traz-super-encouracados-ao-world-of-warships.phtml,TRUE,TRUE,TRUE,TRUE,2,"1;""A Grande Batalha traz super encouraçados ao World of Warships A mais recente atualização também traz uma nova linha de contratorpedeiros alemães e traz grandes mudanças na mecânica do jogo A Wargaming, desenvolvedora e distribuidora do jogo de combate naval online e gratuito World of Warships (WoWS), lançou hoje a atualização 0.10.5, que traz uma enxurrada de novos recursos para o jogo junto com outras melhorias e adições.""
1;""Entre na Grande Batalha O novo modo temporário Grande Batalha coloca os jogadores em uma história alternativa, onde as baterias principais dos navios precedem a aviação no convés.""
1;""Os jogadores ganham Relatórios de Inteligência — um novo tipo de recurso temporário coletado diariamente ao logar pela primeira vez no dia e ao jogar na Grande Batalha com navios de nível IX-X — para obterem a oportunidade de comandar esses poderosos navios.""
1;""As recompensas por participar de missões de combate dedicadas incluem camuflagens descartáveis Deslumbrante, uma bandeira comemorativa e o aplique Grande Batalha.""
1;""Comemoração da Independência dos EUA com as Batalhas de Verão Com o lançamento da atualização 0.10.5, quatro grupos temáticos de missões de combate chamados Batalhas de Verão guiarão os jogadores para receber, junto com camuflagens e bandeiras de sinalização, a recompensa final — o encouraçado Colorado em sua nova camuflagem permanente do Dia da Independência, ao lado ainda de um leilão temático.""","""The Great Battle brings super battleships to World of Warships The latest update also brings a new line of German destroyers and brings major changes to the game's mechanics Wargaming, developer and publisher of the free-to-play online naval combat game World of Warships (WoWS), today released update 0.10.5, which brings a flood of new features to the game along with other improvements and additions.""
""Enter the Grand Battle The new temporary Grand Battle mode places players in an alternate history where ships' main batteries precede aviation on deck.""
""Players earn Intelligence Reports — a new type of temporary resource collected daily by logging in for the first time of the day and by playing in the Grand Battle with Tier IX-X ships — to gain the opportunity to command these powerful ships.""
""Rewards for participating in dedicated combat missions include Dazzling expendable camos, a commemorative flag, and the Grand Battle patch.""
""Celebrating US Independence with Summer Battles With the release of update 0.10.5, four themed groups of combat missions called Summer Battles will guide players to receive, along with camouflages and signal flags, the ultimate reward — the battleship Colorado in its new permanent Independence Day camouflage, alongside a themed auction.""","O texto não é adequado para uma avaliação em larga escala, pois aborda a temática de um jogo eletrônico com conteúdo de guerra. Além disso, apresenta diversos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",no
97,https://recreio.com.br/noticias/entretenimento/blackpink-anuncia-lancamento-de-filme-como-primeira-parte-do-projeto-de-aniversario.phtml,FALSE,FALSE,FALSE,FALSE,0,,,,no
98,https://recreio.com.br/noticias/games/equipe-soniqs-vence-semana-1-da-grande-final-da-pubg-continental-series-4.phtml,TRUE,TRUE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois aborda a temática de um jogo eletrônico com conteúdos de corrida e tiro, considerados sensíveis para esse tipo de avaliação.",no
99,https://recreio.com.br/noticias/games/confira-o-boletim-da-semana-1-da-liga-brasileira-de-free-fire-5.phtml,TRUE,TRUE,TRUE,TRUE,2,"1;""e apresentações agressivas e cheias de atitude.""
2;""Disputa pelo MVP Mamute e Mts007, com 27 abates, são os atuais líderes de abates.""
2;""Nobru aparece no terceiro lugar com 20 abates, acompanhado dos prodígios ousado e Syaz, autores de 19 abates cada um.""","""and aggressive presentations full of attitude.""
""Dispute for MVP Mamute and Mts007, with 27 kills, are the current kill leaders.""
""Nobru appears in third place with 20 kills, accompanied by the prodigies bold and Syaz, authors of 19 kills each.""","O texto não é adequado para uma avaliação em larga escala, pois aborda a temática de um jogo eletrônico com conteúdos de luta e tiro, considerados sensíveis para esse tipo de avaliação.",no
100,https://recreio.com.br/noticias/entretenimento/por-que-ler-pode-dar-sono.phtml,FALSE,FALSE,FALSE,FALSE,0,,,,yes
101,https://recreio.com.br/noticias/games/epic-games-anuncia-chegada-do-chapolin-colorado-ao-fortnite.phtml,TRUE,TRUE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois aborda a temática de um jogo eletrônico com conteúdos de luta e tiro, considerados sensíveis para esse tipo de avaliação.",no
102,https://recreio.com.br/noticias/entretenimento/por-que-alguns-cachorros-babam.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto é adequado para uma avaliação em larga escala; no entanto, o trecho “até de um tumor” deve ser suprimido.",no
103,https://recreio.com.br/noticias/games/pubg-mobile-e-liverpool-football-club-anunciam-parceria-inedita.phtml,TRUE,TRUE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois aborda a temática de um jogo eletrônico com conteúdos de luta e tiro, considerados sensíveis para esse tipo de avaliação.",yes
104,https://recreio.com.br/noticias/corpo-humano/hora-do-espanto-por-que-nos-sentimos-medo.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto é adequado para uma avaliação em larga escala; no entanto, os trechos que citam alguns tipos de medos devem ser suprimidos, pois alguns deles são considerados sensíveis, como o medo de trabalhar e o medo de coisas sobrenaturais.",no
105,https://recreio.com.br/noticias/entretenimento/xoxo-somi-realiza-aguardado-comeback-com-o-primeiro-full-album-da-carreira.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",parcially
106,https://recreio.com.br/noticias/entretenimento/monsta-x-anuncia-filme-sobre-a-carreira-do-grupo-para-dezembro.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",no
107,https://recreio.com.br/noticias/ciencia/como-funciona-o-banheiro-do-aviao.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois aborda a temática de banheiro de avião, incluindo o descarte de fezes e urina, conteúdo considerado sensível para esse tipo de avaliação.",parcially
108,https://recreio.com.br/noticias/pets/qual-e-a-menor-raca-de-cachorro-do-mundo.phtml,FALSE,FALSE,FALSE,FALSE,0,,,,no
109,https://recreio.com.br/noticias/entretenimento/decoracao-de-halloween-com-corpo-falso-causa-confusao-e-vira-caso-de-policia-na-australia.phtml,FALSE,FALSE,TRUE,TRUE,3,"3;""“Os policiais vieram à minha casa e me disseram que as pessoas ligaram para eles relatando que havia um corpo pendurado em uma árvore”, contou Renee.""","""“The police came to my house and told me that people called them reporting that there was a body hanging from a tree,” Renee said.""","O texto não é adequado para uma avaliação em larga escala, pois aborda o Halloween e a comemoração do Dia das Bruxas, além de mencionar a confusão causada pela presença de um corpo falso na decoração, esses conteúdos são considerados sensíveis para a avaliação.",parcially
110,https://recreio.com.br/noticias/entretenimento/spotify-lanca-conteudo-original-inedito-para-familias.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois faz menção a uma plataforma de streaming, o que não é recomendado por se tratar de uma marca.",no
111,https://recreio.com.br/noticias/entretenimento/promocoes-do-album-de-10-anos-do-apink-serao-feitas-com-5-membros.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",yes
112,https://recreio.com.br/noticias/entretenimento/kirsten-dunst-diz-estar-disposta-voltar-aos-filmes-do-homem-aranha-e-uma-grande-parte-da-minha-carreira.phtml,FALSE,FALSE,FALSE,FALSE,0,,,,no
113,https://recreio.com.br/noticias/entretenimento/carnaval-da-turma-do-menino-sol-vitor-kley-anuncia-lancamento-de-remix-carnavalesco-de-projeto-infantil.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não apresenta questões sensíveis, porém apresenta uma informação que seia futura, mas data de ""Em novembro de 2021,"", ou seja, já ocorreu, por esse fato esse trecho deve ser fragmentado.",no
114,https://recreio.com.br/noticias/entretenimento/looney-tunes-cartoons-personagens-classicos-estao-de-volta-em-novo-trailer-da-serie.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto é adequado para uma avaliação em larga escala; no entanto, os trechos que citam uma plataforma de streaming e um estúdio de animação norte-americano devem ser suprimidos.",no
115,https://recreio.com.br/noticias/games/skin-de-ghostface-de-panico-chegara-ao-among-us-em-breve.phtml,TRUE,TRUE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois menciona a chegada de uma skin de fantasma em um jogo, conteúdo considerado sensível para esse tipo de avaliação.",yes
116,https://recreio.com.br/noticias/entretenimento/red-velvet-irine-diz-sentir-falta-dos-fas.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",parcially
117,https://recreio.com.br/noticias/entretenimento/hit-monkey-confira-o-trailer-da-nova-animacao-da-marvel.phtml,FALSE,TRUE,TRUE,TRUE,3,"3;""O objetivo do personagem é encontrar quem matou esse ex-cuidador e se vingar da pessoa.""
2;""Anteriormente, o criador de Hit-Monkey, Josh Gordon, havia definido o personagem principal como “violento e temperamental, mas também profundamente ferido e inocente”.""","""The character's objective is to find who killed this former caregiver and take revenge on the person.""
""Previously, Hit-Monkey creator Josh Gordon had defined the main character as “violent and temperamental, but also deeply wounded and innocent.”""","O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",parcially
118,https://recreio.com.br/noticias/entretenimento/wandavision-confira-quais-premios-a-serie-ganhou-no-emmy.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",no
119,https://recreio.com.br/noticias/entretenimento/blackpink-performance-video-exclusivo-de-money-da-lisa-sera-lancado-nesta-semana.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",no
120,https://recreio.com.br/noticias/games/kena-bridge-of-spirits-jogo-de-acao-e-aventura-ganha-trailer.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",no
121,https://recreio.com.br/noticias/entretenimento/elenco-de-o-esquadrao-suicida-aparece-caindo-na-gargalhada-durante-erros-de-gravacao-confira-o-video.phtml,TRUE,TRUE,TRUE,TRUE,2,"2;""Elenco de ‘O Esquadrão Suicida’ aparece caindo na gargalhada durante erros de gravação; Confira o vídeo!""
2;""Entertainment divulgou um vídeo inédito dos bastidores de “O Esquadrão Suicida” com alguns dos melhores erros do elenco durante as filmagens do longa que estreou este ano nos cinemas.""
2;""Estrelando Margot Robbie, Viola Davis, Idris Elba, Peter Capaldi, John Cena, Sylvester Stallone, Jai Courtney e Joel Kinnaman, “O Esquadrão Suicida” conta a história do grupo de supervilões que compõem a Força Tarefa X e enfrentam diversos perigos para salvar o mundo.""
2;""Uma missão suicida que somente os mais insanos detentos de Belle Reve seriam capazes de aceitar.""","""Cast of ‘The Suicide Squad’ appears bursting into laughter during recording errors; Check out the video!""
""Entertainment released an unprecedented behind-the-scenes video of “The Suicide Squad” with some of the cast's best mistakes during the filming of the film that premiered in theaters this year.""
""Starring Margot Robbie, Viola Davis, Idris Elba, Peter Capaldi, John Cena, Sylvester Stallone, Jai Courtney and Joel Kinnaman, “The Suicide Squad” tells the story of the group of supervillains that make up Task Force X and face various dangers to save the world.""
""A suicide mission that only the most insane inmates of Belle Reve would be capable of accepting.""","O texto não é adequado para uma avaliação em larga escala, pois aborda a divulgação de um filme de supervilões que apresenta conteúdo considerado muito violento.",no
122,https://recreio.com.br/noticias/entretenimento/encantada-2-amy-adams-conta-principal-problema-nas-gravacoes.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para ser usado na avaliação externa, pois trata de uma visão fantasiosa de relacionamentos, já a personagem sente-se mal com acontecimentos diversos após ""felizes para sempre"", além disso há uma abordagem sensível (etarismo) na afirmação da atriz sobre o fato de ela não ter energia com 40 anos tanto quanto com 20.",no
123,https://recreio.com.br/noticias/entretenimento/integrantes-do-blackpink-sao-anunciadas-como-as-novas-embaixadoras-dos-objetivos-de-desenvolvimento-sustentavel-da-onu.phtml,FALSE,FALSE,FALSE,FALSE,0,,,,no
124,https://recreio.com.br/noticias/entretenimento/buzz-faz-viagem-no-tempo-acidental-em-novo-trailer-de-lightyear-assista.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",no
125,https://recreio.com.br/noticias/entretenimento/titulo-sinopse-e-trailer-confira-novidades-divulgadas-sobre-avatar-2.phtml,FALSE,FALSE,TRUE,TRUE,3,"3;""De acordo com a sinopse oficial divulgada no painel, “Ambientado mais de uma década após os eventos do primeiro filme, ‘Avatar: The Way of Water’ começa a contar a história da família Sully (Jake, Neytiri e seus filhos), os problemas que os seguem, o quão longe eles vão para manter um ao outro seguro, as batalhas que eles lutam para se manterem vivos e as tragédias que enfrentam.”.""
2;""Além disso, a Disney também revelou durante o CinemaCon o primeiro teaser da sequência de Avatar que, segundo o Deadline, apresenta Sully e Neytiri com seus filhos, além de revelar novas criaturas, e mostrar que os povos indígenas de Pandora seguem em guerra entre si.""","""According to the official synopsis released at the panel, ""Set more than a decade after the events of the first film, 'Avatar: The Way of Water' begins to tell the story of the Sully family (Jake, Neytiri and their children), the troubles that follow them, the lengths they will go to keep each other safe, the battles they fight to stay alive and the tragedies they face.""
""Furthermore, Disney also revealed during CinemaCon the first teaser for the Avatar sequel which, according to Deadline, features Sully and Neytiri with their children, in addition to revealing new creatures, and showing that the indigenous people of Pandora are still at war with each other.""","O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",no
126,https://recreio.com.br/noticias/entretenimento/warner-bros-anuncia-nova-data-de-estreia-para-shazam-2-descubra.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",yes
127,https://recreio.com.br/noticias/entretenimento/heartstopper-ligacoes-entre-serie-e-hq.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",no
128,https://recreio.com.br/noticias/entretenimento/tico-e-teco-defensores-da-lei-ganha-trailer-e-poster-ineditos-confira.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta temas considerados sensíveis, como vida doméstica suburbana, harmonização facial e busca pela fama.",no
129,https://recreio.com.br/noticias/entretenimento/cebolinha-ganha-outro-nome-em-ingles-e-surpreende-internautas-confira.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta temas considerados sensíveis, como o bullying relacionado a determinadas características dos personagens da Turma da Mônica.",no
130,https://recreio.com.br/noticias/entretenimento/psy-title-track-do-novo-comeback-sera-em-parceria-com-suga-do-bts.phtml,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta muitos termos e nomes estrangeiros que não fazem parte do repertório linguístico dos estudantes, o que pode comprometer a fluidez da leitura e a compreensão do texto.",no
